Movie_name,Review Rating,Review title,Review_content
43. Spider-Man: Into the Spider-Verse,9/10,A game changer.,"Even if you're not the biggest fan on Earth of animation, I'd urge you to give this film a try. It has such an incredibly broad appeal, it really does push the boundaries, and perhaps at the point in time that it was made, raise the bar on animation.

The story is great, and Shameik Moore does a cracking job as the central hero, but the deal success comes with the animation, it is quite remarkably good, with subsequent viewings you'll spot more and more, it was clearly a labour of love for the team behind it.

It is a dazzling, dizzying affair, there is so much happening on, but it's all cohesive, it's not one of those films that leaves you confused and bewildered, it really does come together nicely.

Plenty of action, plenty of surprises, I urge you to watch it, and then definitely get and see the mind-blowing follow up.

9/10."
43. Spider-Man: Into the Spider-Verse,10/10,Giving Infinity war a run for it's money,"This movie was absolutely incredible. From the animation, to the storytelling, to the characters this movie is completely one of a kind. It is easily the best looking animated movie of the year (no surprise there), but what really caught me off guard was the story they were able to tell in such a short amount of time. Each character has their own distinct personality and is given their own separate characterization without making the movie feel bloated. I knew I would end up liking this movie, but this movie has completely exceeded my expectations. If you enjoy superheros or animation you should 100% definitely watch it in a theater.
407 out of 547 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
43. Spider-Man: Into the Spider-Verse,7/10,"Visually innovative, but has a lack of focus and is overstuffed.",
43. Spider-Man: Into the Spider-Verse,10/10,The Best Spider-Man movie ever!,"Spider-Man: Into the Spider-Verse is one of the most beautiful animated movies I've seen and possibly the best looking superhero movie of all time; with its bright neon colors combined with its comic book asthetic, it creates a world unlike anything I've seen since the LEGO Movie. The characters are all great. Miles Morales is a fantastic protagonist; understandably scared at the prospect of being Spider-Man, but excited to learn. His relationship with his father and Peter Parker are some of the most emotiinal scenes in the movie. Gwen Stacy is also a great supporting character, as are thr rest of the spider people. The villains are fun and the action is jaw dropping. It's also tear jerking tribute to Stan Lee. This is the best Spider-Man movie by far.
58 out of 109 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
43. Spider-Man: Into the Spider-Verse,10/10,This movie is not over hyped!,"Going into this I had high hopes but, was afraid It might not be as good as the hype says But, damn... This movie is underhyped. I loved every second of it. The animation was gorgeous, the characters were so fun and the soundtrack, flawless. The twists, you never see coming and don't even get me started on how beautiful the end fight scene was. This film is the best animated film of 2018 and in my opinion, the best film of 2018 definitely worth seeing!
155 out of 252 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
43. Spider-Man: Into the Spider-Verse,10/10,What's better than one Spidey? Six Spideys of course!,"Spider-Man: Into the Spider-Verse tells the story of Miles Morales(Shameik Moore). When Miles becomes the Spider-Man of his universe, he meets various versions of the wall-crawler from parallel universes. Now, all the Spideys must team up to put an end to a danger, that could alter reality in terrible ways.

Spider-Man: Into the Spider-Verse is a mind-blowing film. Directors Bob Persichetti, Peter Ramsey, Rodney Rothman & writer Phil Lord, have given us the best big screen adaptation of Spider-Man & that's saying something. I love the fact that this movie, makes us feel nostalgic about the previous big screen adaptations of Spider-Man. The animation is awe-inspiring. The comic book format of the animation is unique & is perfect for one of the most loved comic book characters. The 3D is amazing(watch this film on the biggest screen possible, preferably IMAX). The action set pieces, the humour & the emotional scenes are perfectly balanced, throughout. The voice-over work is unforgettable. Shameik Moore is spectacular as Miles Morales. Moore brings that much needed vulnerability to his character. Jake Johnson is outstanding as Peter B. Parker. Hailee Steinfeld is brilliant as Gwen Stacy. Mahershala Ali is perfect as Uncle Aaron. Brian Tyree Henry is excellent as Jefferson Davis. John Mulaney, Kimiko Glenn & Nicolas Cage are awesome as Spider-Ham, Peni Parker & Spider-Man Noir, respectively. Kathryn Hahn & Liev Schreiber are superb as Doc Ock & Wilson Fisk, respectively. Lily Tomlin, Luna Lauren Velez, Zoe Kravitz & Chris Pine are great as Aunt May, Rio Morales, Mary Jane & Peter Parker, respectively. Everything about Spider-Man: Into the Spider-Verse is jaw-dropping! A must watch. Swing by your nearest multiplex, immediately!"
43. Spider-Man: Into the Spider-Verse,10/10,See it in 3D!!!,"Loved this movie. Great action. 3D was awesome since it's in cartoon format. Will go see it again.
42 out of 75 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
43. Spider-Man: Into the Spider-Verse,10/10,Out of This Dimension Good! 100/10 off the Charts!,"I knew that this movie would be good from the first moment I heard about it last year, and it did not disappoint me one bit. It met all of my expectations, and then went above and beyond them. The animation is a blend of CGI, stop animation, pop/comic book art and realism. The vibrant colors pop out at you, and the action sequences really enthrall. A very captivating and beautiful piece of art is this movie, and the writing choices leave nothing to be desired. The story is that of the traditional starting superhero with a bunch of twists thrown in. The movie itself actually follows past comics for the most part, with some minor changes here and there. A true Spider-Man, or comic book fan in general, will not have anything to criticize in this movie. Everything that fans want to see out of Spidey(s) is in this movie. There are multiple different variations of Spider-Man in the film, and all of them have their special moments to shine. The end credit scene just rockets this movie up past my already positive expectations, and it gets a 10/10 from me! The movie can be enjoyed by both young and old alike, and trust me, it will blow your mind! Best animated film of 2018, and one of the best superhero movies ever made. It deserves any and all awards and kudos it will surely garner."
43. Spider-Man: Into the Spider-Verse,10/10,"Sony, you are reedemed.","Okay first of all, WHAT SONY? A good animated film?! A GREAT animated film?! Don't has reedemed themselves in my book and have created the DEFINITIVE Spider-Man movie in the process.
144 out of 233 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
43. Spider-Man: Into the Spider-Verse,9/10,Come on give this a chance,"Amazing movie. Great animation, the best Spider-Man movie in my opinion
125 out of 229 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
43. Spider-Man: Into the Spider-Verse,7/10,A little overrated but still good.,"Didn't find the graphics that appealing and the story was ok, but nothing spectacular. I'm guessing anyone into anime or young kids would've enjoyed this more than teens and older viewers. 7/10 from me
69 out of 149 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
43. Spider-Man: Into the Spider-Verse,9/10,The BEST depection of Spider-Man yet!,"This film was phenomenal for so many reasons. First and most importantly, it was the most visually impressive film I have seen to this day. The animation style alone had such a mystical and wonderous quality to it. The animators didn't stop there, however. They added so many little fun details that made me feel like I was watching some sort of blend between comic and movie. In addition to the gorgeous visual nature of Spider-Man, I was impressed by both the humor and the meta references. The reference to the cringey Spider-Man 3 scene and the post-credits meme reference were my personal favorites. There were tons of little details that I am sure I never truly appreciated because I have never been a consumer of comic books, but I have to imagine that this film is even more special to Marvel comic fans. The only gripe that I have with Spider-Man is that it failed to keep my attention in act 3. It was longer than it should have been, and it would have benefited greatly by cutting down 10 minutes. With that being said, this is the best movie I have seen in a few months and I hope that my review reaches someone who was not going to see it and urges them to reconsider."
43. Spider-Man: Into the Spider-Verse,7/10,"Too kid friendly, but good!","The movie is visually spectacular (with the exceptions of a handful of blurry scenes filled with blues and reds, maybe for 3D purposes?). The colours and character designs are gorgeous. The dynamics of the action and the camera work is superb. All of this is ""all time great"" level.

But... The story is ultra basic, therefore quite boring for about 45 impossibly predictable minutes. The jokes, while clever for a movie for kids, just didn't make me laugh. Not even one time. I'm not sure why. Also, the story lacks all kinds of depths. It's literally no sense, but I don't think is the focus of the movie, because...

What really works is the theme of the film. Everybody can ""wear the mask"". And they proved it by showing it, not depending on melodramatic and cliched monologues, but with the story itself, that included different versions of totally different people ""wearing the masks"".

The emotional bits also work well and kind of justify the boring preparation for it, developing Miles Morales origin story and his family and problems really well. Simple, but well done. For last, the villains and its plans are just almost pointless and beyond under developed. There was probably no enough time to give them better and more coherent plans. A good movie, visually superior with a well done and coherent message that actually works in the story (sometimes these superhero movies contradict themselves and they are about the ""problem with violence""... by using violence to solve the problem. No here. Spiderman is not white, black, female, old or young. It can be anybody. And they are good)."
43. Spider-Man: Into the Spider-Verse,10/10,Cinematic Euphoria,"Pituitary overload, pop art sugar rush, bugeyed & reeling amazed at the sheer level of originality barrelling at you at the speed of light. Animation reaching for it´s potential and massaging your brain till your spine tingles. Needs to be experienced.
73 out of 132 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
44. The Lord of the Rings: The Two Towers,10/10,An Epic in every sense of the word.,"Peter Jackson truly outdid himself when creating the Lord of the Rings: The Fellowship of the Ring and he fails to disappoint us in the 2nd part of the Trilogy. The Two Towers shows us that he is not a one-hit wonder, like so many directors are. I actually think that The Two Towers reaches the same level as the Fellowship of the Ring, and sometimes even surpasses it.

This film is the biggest film in the trilogy. What do I mean by that? Well this film has so many things going like the amazing Battle of Helms Deep. Frodo and Sam journey to Mount Doom, to destroy the Ring. But the one who's leading them through the way is Gollum, he looks so creepy and realistic, that he doesn't feel disconnected from us. A powerful performance by Andy Serkis as Gollum, he should of been nominated for an Oscar for Best Supporting Actor.

The Best part of the film, is quite easily and everyone knows it the ending. The ending of the battle of Helm's Deep is quite breathtaking, and as Gandalf the White comes in the distance with another army to defeat the Orcs. When Treebeard and his army of Entz tear down Isengard, the destruction and the battle is so immense in size, that you truly have to see to believe.

In size and scale, Peter Jackson has truly redefined the word ""epic"" and he also pays attention to the small things that truly elevate this movie from great to amazing. I definitely recommend this film to everyone, but you really should watch the first movie to truly understand what's going on.

10/10"
44. The Lord of the Rings: The Two Towers,10/10,"""There's some good in this world Mr. Frodo, and it's worth fighting for.""",
44. The Lord of the Rings: The Two Towers,10/10,Great movie,"Great movie I really enjoyed watching and better than the first part
48 out of 53 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
44. The Lord of the Rings: The Two Towers,10/10,"Absolutely, totally fantastic!",
44. The Lord of the Rings: The Two Towers,10/10,A standing ovation for all concerned.,"It seems ridiculous to want to add my own comments to a slew of others that are already in IMDB's records, but I feel like I cannot sleep nor cease the throbbing in my chest until I release some of what I have so recently seen.

Peter Jackson's The Lord of the Rings is one of the bravest projects ever attempted by a filmmaker. Mr Jackson deserves every ovation he will receive, every award, every bit of the praise and adoration that will be spoken and written.

This second installment of the story is a masterpiece in every sense, forget your prejudices about the books, they are another way of looking at this beautiful story (I know this is slightly against the rules, but a I cannot resist saying that a previous writers comment - a comment that compared the Lord of the Rings Films and Books to the difference between Romeo and Juliet in screenplay and ballet formats - was entirely accurate).

Gollum was an excellent amalgam, so easily could he have been an annoying Jar-Jar-Binks-Alike. Instead the way that Jackson and Serkis (and doubtless many many others) chose to portray the CGI incarnation of ""Smeagol"" was incredibly emotive and powerful. Gollum is profoundly disturbing, amusing, almost lovable... Not even John Ronald Reuel himself could induce that range of emotions for Smeagol in me...

A truly skin-crawling performance by a superb Brad Douris as the evil Grima Wormtongue was just beyond words. Douris _Became_ Wormtongue in a skillful fulfillment of what was already inspired casting.

Probably the most definitive casting of this film though was Manchester born Bernard Hill as Theoden, King of Rohan. The casting for ""The Two Towers"" makes one shake ones head and wonder, in retrospect, whether anyone else could have filled these roles. Mr Hill's performance was truly first rate, a performance which contributed greatly to ""The Battle of Helms Deep"", scenes which were a spinning tornado of emotions for the viewer.

Viggo Mortensen goes from strength to strength. His performance is visceral and yet sensitive. The overriding emotion that Tolkiens vision of Aragorn induced (at least for me) was awe at his heroics. Mortensen's portrayal in Jackson's frame brings new aspects to the Aragorn character. Mortensen's Aragorn is emotionally dextrous to go with his physical dexterity, he is sensitive, seemingly empathic, warmer and more fundamentally human, and yet super-human in presence and charisma. ""Definitive"" is not strong enough of a word.

If you still view Jackson's epic with scepticism I implore you to put down your preconceptions and your prejudices, but most of all put down the books... This is beautiful way to see middle earth, don't pass it up - The books are the ultimate fantasy epic - the pictures you draw in your head are better than anything you can imagine, but The Lord of the Rings ""The Two Towers"" is one wonderful interpretation of that epic story.

Go, Laugh, Cry, and Sit in Awe of this cinematic treat."
44. The Lord of the Rings: The Two Towers,10/10,My personal favourite of the trilogy,"I do love all three films of The Lord of the Rings trilogy, all are visually stunning with wonderful music and strong narratives. The Two Towers is my personal favourite of the three for several reasons. For one thing it is less talky than Fellowship of the Ring, and the pace is a little more secure here. Also the final battle is just breathtaking in the action, direction and in its scope, and very compelling and epic. And some of the characters are developed more here than they were in Fellowship of the Ring primarily Frodo and Aragorn, who were played very well there but a little bland in comparison to here.

When it comes to the scope The Two Towers is possibly the biggest in the trilogy. The cinematography is one of the strongest assets, while the scenery, costumes, lighting and make up(the orcs look amazing) are all gorgeous. You can tell a lot of effort went into this and it showed. The music is also darker and perhaps more complex, the story is richer and compelling and the dialogue is thought provoking. People may disagree, but I think The Two Towers is the best directed of the trilogy too.

The acting is very good. Elijah Wood is likable enough with a stronger-written character, while Sean Astin's bumbling persona suits Sam really well. Viggo Mortensson is as strong and charismatic as ever. Ian McKellen, Christopher Lee and Bernard Hill are also perfectly cast, but the real revelation in my view with this movie is Gollum. Here Gollum is designed superbly, and Andy Serkis's performance is absolutely phenomenal and Oscar-nod worthy.

In conclusion, a fine film and for me my personal favourite of the trilogy. 10/10 Bethany Cox"
44. The Lord of the Rings: The Two Towers,10/10,One of The Best battle sequence.,
44. The Lord of the Rings: The Two Towers,10/10,A magical film.,"Frodo and Sam continue with their dangerous journey, desperately trying to reach Mordor to destroy the ring, aided by Gollum, who is still conflicted about helping the hobbits.

Where do you even start to unpick and comment on a film such as The Two Towers?

Epic in every sense, this brilliant film will entertain and thrill you, astonish and move you. This one had me gripped from start to finish, I love the journey, but it's the ending that makes this film so incredible.

The battle scenes are astonishing, some of the visuals even now are jaw dropping, the assembled armies look phenomenal. It is pretty much non stop action, for a long film, your attention will be held.

The acting, as good as it gets, McKellen, Mortensen and Hill are all considered tremendous, and rightly so. I have to give credit to the magic of Christopher Lee, his very presence and delivery still give me chills, what an actor.

Andy Serkis, off the scale, every single Gollum scene was flawless, the voice and visuals are tremendous, what an interesting and successful realisation.

10/10."
44. The Lord of the Rings: The Two Towers,10/10,My precious...,"Seriously, I never thought a movie could get better than the Fellowship of the Ring, but it did. This movie should be #1 on the IMDb top 250. This movie, as long as it was, captivated me from start to finish, and those who are not entertained by this movie can not be entertained period.

Yes, I have read the book. Any chapters cut out at the end of books III and IV will probably themselves in the next installment. If you haven't noticed, the beginning of the Two Towers was actually closed the Fellowship of the Ring on the big screen.

Gollum was a CG masterpiece. He added some light to this incredibly dark movie. At the same time, there are areas where you feel sorry for the poor guy, or just want to kill him. Smeagol was probably the most diverse character I've ever seen.

Elijah Wood put on a better performance than he did in the first movie, as did Sean Astin. Ian McKellen, who captivated us in the last movie, captivated us even more in this one. Viggo Mortensen, John Rhys-Davies, and Orlando Bloom made a great trio. They laughed together, cried together, prospered together, and suffered together. This trio gave life to Aragorn, Gimli, and Legolas. Eowyn expressed her emotions clearly through Miranda Otto.

The music need not be discussed. Its greatness speaks for itself.

Favorite Scene: The Battle of Helms Deep. Possibly the greatest scene in the book, 50% of the trailer, and action packed climax to this beautiful movie.

The movie, like its predecessor, fails to bring us closure, but that's ok. Closure will come next year. I look forward to the Return of the King.

The Two Towers is now my favorite movie of all time.

The scale is broken. 10 is not a capacity sufficient enough to hold this movie... my movie... my... precious..."
44. The Lord of the Rings: The Two Towers,10/10,Helm's Deep could be the greatest battle sequence of all time.,"As you know Tolkien did a great job with creating the world. Also did a perfect job with writing the battles. Also It's not that easy to fitting that to the adaptation. The whole cast did pretty perfect job with The Two Towers. I know whole Trilogy made in same time. Only the film editors are changing through the trilogy. So they managed a great job making these movies.

I think The Siege of Minas-Tirith sequence is also pretty good and flawless. But the horror and darkness is so effective in The Helm's Deep Battle. You may predict the Rohan People are going to win, they're the good guys after all. But even if you are watching this movie second time, you will feel that hopeless times again.

The first half of the movie feels slow, I think that brings realistic style to a fantasy movie. Of course there is too important scenes in the first half of the movie, I'm saying the most important scenes are in the second half of the movies. This goes for all three movies.

Tell me how can a movie achieve this much? Costume Design, Makeup, Art Direction & Set Decoration, Film Editing, VFX, SFX, Scores. The Trilogy manages to be revolutionary nearly all of that. At least it is Revolutionary in 5 of them. Some movies made me love some genres, The Lord of the Rings made me love the Cinema."
44. The Lord of the Rings: The Two Towers,9/10,My Visit To The Cinema,
44. The Lord of the Rings: The Two Towers,10/10,A True Fantasy Movie,"From the beginning to the very end, the Lord of the Rings trilogy is interesting and enjoyable. The books and the movies alike grasp one's attention as if they were real. You, the reader or viewer, can sense the pain of the characters, their emotions. The trilogy is truly powerful on screen. The second movie, however, I believe has something the first and third are missing; it feels like a bridge connecting two great islands. There is something unique about it that cannot easily be described. Metaphorically, the first movie is, say, a soldier. The third movie is the path home from war. And the second movie is the act of coming home because it contains the obstacles that must be passed through before achieving the goal. Although not 100% loyal to the written trilogy, the movies are done in such a way that the mainstream audience and LOTR fans from before the movies came out can say they were enjoyable and well made.
111 out of 126 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
44. The Lord of the Rings: The Two Towers,9/10,Magnificent epic,"The Fellowship of the Ring was a monumentally entertaining film, the Return of the King was an amazing wrap-up to the epic of our times, but the most dramatic moment for me came at the end of the Two Towers. After 3 hours of sweeping vistas, excellent Shakespearean acting, and otherworldly sights and sounds, we are treated to a scene that still sends chills down my back and rouses me like nothing since the final scene in Rocky. A lone rider (we all know who), set against the top of a hill, massing legions of horsemen behind him. He appears just as the heroes are losing all hope. Once he begins his descent down the hill with his army behind him, the camera begins a slow pan over the top and down with them, showing the size and scale of their forces. The evil army below looks up with surprise, a bright light fills the screen, the camera focuses on the lead rider (again, we all know who) who lets out a wrenching battle cry, the music swells to unbelievable heights, and I am swept away like I've never been before.

This is cinema at its very best."
44. The Lord of the Rings: The Two Towers,10/10,"Jackson remains a genius, and this series remains a masterpiece--Faithful enough to Tolkein, and a fantastic movie!","I've read ---with care and delight--- the books four times in the last 34 years, including the recent reversion to Tolkein's ""original"" manuscript, edited by his son. I'm a fan. There, I said it, and I'm glad, I tell you!

This second installment of the trilogy is probably as good as a movie could get. It captures the Tolkein vibe probably as well as it could be captured in a theatrical release. Watching the flick tonight I realized that much of the vaunted charm of the very readable and very ""literary"" Tolkein books is in part the time it takes to read the long pages--- 1,000 to 1,400 pages, depending on the edition your are holding. And that time--- weeks and weeks of pouring over pages, re-reading certain passages, pondering and mulling over the fake languages and songs, and histories Tolkein concocted--- allows one to create and invent the Tolkein world inside oneself. That's GREAT! I loved each time I read the original. But no one could possibly expect a movie to give you, in 2-1/2 hours, that kind of luxurious lingering in the fantasy world. Duh!

Therefore, the movie's focus on action--- and FYI, it is dead-on accurate and faithful to the books--- is OK. The Ents' meeting in the forest took 3 or 4 DAYS in the book, and Merry and Pippin spent many more days hanging with Treebeard. The movie telescoped that down into a few hours. But hey!!! Think about it--- how could a movie, ANY movie, capture all of the sylvan reverie (including the Hobbits growing a couple of feet taller with the Entwash, etc.) in a trilogy movie series? All of that dreamy book-world stuff would be great to see on the screen--- but it would take dozens and dozens of hours of screen-time. Who could sit in a theater for that many weeks? There aren't that many ""festive"" people on the planet to make such a theatrical release profitable.

Maybe if we were wishing, we could have wished for a 30 or 40 hour TV mini-series. Then we COULD afford to meander and linger and all of that. Seriously--- I'd have enjoyed it. But then, the battles and evil empire and such would have to be portrayed with a vigor equal to Jackson's efforts, else the drama and peril (etc.) would be lost. For MY ridiculous wishing, then, I'm wishing for them to have made two projects--- the 3 theater-release movies, AND a 30-hour TV mini-series for all the ""literary"" vibe. But then, instead of a $300 million triology, we'd have had a $1 BILLION dollar (but memorable!) TV mini-series. Oh well--- if wishing were having...

Overall, ""LOTR Two Towers"" is an excellent movie! A ""10"" out of ""10""!!!"
44. The Lord of the Rings: The Two Towers,9/10,Tough to put on film but came out very well,"Long before it came out, I knew The Two Towers would be the toughest of the three Lord of the Rings books to put on film. Not only is it the middle child, but the very structure of the book makes it hard to craft a linear story with all the plot lines in tact and interesting.

But I think Peter Jackson and company did a very good job. It's not as strong as Fellowship, but is still outstanding.

All the elements of the LOTR films are here: the beautiful photography, set designs, costumes, scenery, special effects. All amazing, all brilliant, all Oscar-worthy.

The performances are terrific, too. Bernard Hill, Viggo Mortensen, Elijah Wood, Miranda Otto, all did great jobs. The supporting actors, too.

It is sad that Ian McKellan's role is relegated to almost cameo status, but that's the nature of the book. The biggest shame is Christopher Lee. He has so little screen time in this film, I think he only says two or three lines on camera, the rest is ""brooding"". Such a waste, he is one of the great actors of our time, a real joy to watch (and a scene stealer to boot).

But the stars of the piece have to be Gollum and Treebeard and the Uruk army. The sequence with the Ents seeing the destruction Saruman wrought upon the trees brought tears to my eyes, and their revenge brought cheers to my voice. The battle of Helm's Deep was probably too long, but impressive nonetheless (and will probably be the model for ""epic battle sequences"" for years to come). And Gollum. What can be said about Gollum that hasn't already been said. We have entered into a new age of CGI, and, like all great works of art, it has a human soul.

A great film. 9 out of 10, the only items keeping it from getting a 10 are the short-shrifting of Christopher Lee and that some parts don't quite flow too well (a problem rooted in JRR Tolkien's novel, not the fault of the filmmakers)."
44. The Lord of the Rings: The Two Towers,10/10,Fantasy greatness with one of the best sieges put on film,
44. The Lord of the Rings: The Two Towers,10/10,The Two Towers! What Is It? The Answer Is: My Precious!,"The second part of The Lord of the Rings saga maintains the style, momentum and integrity that made the first film as brilliant as it is and thus what Peter Jackson gives us is one of the best sequels ever and certainly the best film of 2002. I prefer the first film for being closer to the book but I completely understand the changes made from book to film and I see why they are necessary to keep the film's narrative flowing instead of dropping dead. The film is not without a few weaknesses mainly because of it being a middle part linking The Fellowship of the Ring and The Return of the King and therefore not having an obvious beginning or an end. This doesn't stop the film from being an experience that people shouldn't be cheated out of.

The acting is, like in the first film, very good and at times even brilliant. Viggo Mortensen improves greatly and provides a more well rounded and believable Aragorn and proves his qualities as an actor especially in the quit moments (of which there are too few in the theatrical release, this was remedied in the extended cut). Also Elijah Wood deepens his character considerably and shows many of the darker sides of his character in the film. This provides for some interesting exchanges between Wood and his faithful companion played by Sean Astin. Bernard Hill is introduced in this film along with the method actor, Brad Dourif. Both of the aforementioned are excellent in their respective parts even though there are some inconsistencies in Hill's character compared to the character from the book. These changes were obviously made for dramatic purposes and are very plausible. Ian McKellen's character, Gandalf, has been somewhat reduced in the second film but instead he steals every scene he is in. Likewise, Hugo Weaving's character has been reduced but he is still very good and keeps his character in the same style as in the first film. Orlando Bloom and John Rhys-Davies returns as well and I have to comment on the choice to make Gimli into comic relief, because while I understand the necessity given that Dominic Monaghan's and Billy Boyd's characters have taken a turn towards more serious characters there had to be someone to relieve the dramatic tension, I found it a shame that Gimli had been reduced to some bumbling clown. Fortunately most of his comic remarks worked. Among other characters introduced are Faramir, played by David Wenham, and Gollum, played beautifully by Andy Serkis. I'll get back to Faramir but for now I have to comment on Gollum. Gollum is quite simply the most interesting film character in the last decade and this relates both to the ground breaking special effects but also Serkis' performance, which was most unfairly not deemed fit for an Oscar nomination. Overall the acting is excellent like in the first film and all actors manages to develop their characters in ways that are at the very least acceptable.

The effects and fight scenes in this second film are among the best ever and is perhaps only bested by some of the effects in the third film in the series. The Gollum character and the battle for Helm's Deep seem to be excellent examples. Gollum is quite simply the most stunning and beautifully created CGI character of all time and he displays extraordinary emotional range. As previously stated The Battle for Helm's Deep is among the finest battle scenes ever created. Well paced and choreographed and above all the editing in between the hectic battle sequences and scared citizens provides for some emotional depth as well (something that was sorely needed in the battle sequences in Star Wars: Episode II). This gigantic battle isn't the only battle in the film. There are many other interesting battles but I'm not going to spoil them so you'll just have to see the film yourself. The battles are consistent with the style that was laid down in the first film they are simply on a much more epic scale.

Some people have raved that the changes made from book to film were too radical but I completely understand and condone the reasons which were obviously dramatic purposes. Especially David Wenham's character has been criticized and after watching it the first time I was a bit unhappy with his character as well but when you think about it the changes in the character were at the very least essential to maintain the narrative structure. There are other examples but it would really be pointless to mention them because the reason is exactly the same as in the case of David Wenham's character. Dramatic purposes.

Overall The Two Towers serves as an excellent link between the Fellowship of the Ring and The Return of the King and it deserves every bit of praise coming to it. One of the very best films of all time.

10/10 - On my top 10 of best films"
44. The Lord of the Rings: The Two Towers,10/10,The Sequel That Dwarfs Its Predecessor...,
44. The Lord of the Rings: The Two Towers,9/10,The battle for Middle Earth is about to begin...,"Peter Jackson himself has admitted The Two Towers was the hardest part of the trilogy to achieve, at least in terms of narrative structure since, unlike The Fellowship of the Ring, it has no proper beginning and no emotionally packed climax (Boromir's death in Fellowship was one of that film's most moving moments). It picks up exactly from where its predecessor ended: the Fellowship is split in three separate groups, all with their own problems to take care of:

Frodo (Elijah Wood) and Sam (Sean Astin) continue their journey to Mordor in order to destroy the One Ring, and find an unexpected guide in that item's previous owner, vicious creature Gollum (Andy Serkis); Aragorn (Viggo Mortensen), Legolas (Orlando Bloom) and Gimli (John Rhys-Davies) reunite with the reborn Gandalf (Ian Mckellen) to save the dying kingdom of Rohan from Saruman's (Christopher Lee) evil clutch; Merry (Dominic Monaghan) and Pippin (Billy Boyd) have a close encounter with the Ents, ancient creatures which have unfinished business with a certain bad wizard...

This second opus is less talking and more fighting: key characters are reduced to cameos (most notably Galadriel) and new people are quickly introduced so that we can be dragged into some huge battles, culminating in the 40-minute long combat at Helm's Deep, quite simply the movie's highlight. If, however, you want more insight on the characters and their motivations, get the extended cut, whose additional sequences are essential to understand pivotal moments of the third film.

Helm's Deep aside, the movie's most remarkable element is the mad, schizophrenic Gollum. He's got ""ambiguity"" and ""unreliability"" written all over him, as we see him struggle with his two personas, one the good fella he once was, the other a filthy, treacherous freak who wants nothing more than his ""preccciousssss"" back (the conversation between the two personalities is one of the most beautiful scenes ever made). He makes us suspicious about his most insignificant gesture, and has us thinking the worst may happen in The Return of the King.

Not as good as the previous part (at least the theatrical version, which I rate 9/10), but still a really good fantasy movie, and one of the best pictures of 2002."
44. The Lord of the Rings: The Two Towers,10/10,The Greatest of the Three Rings,"Yes, it's true. Return of the King may have won more of the Oscars as the culmination of Peter Jackson's magnificent cinematic achievement, but history will in fact adjudge ""The Two Towers"" as the greatest of the three Rings. If Fellowship was a road movie and ROTK was a friendship film, then Two Towers is an unadulterated war movie of heroic proportions. Peter Jackson said he based it on ""Zulu""- and we can see why. It has a dramatic intensity and flow which none of the other films quite share. Good against evil are so sharply contrasted that you could cut your fingers on them. TTT also has the best score Howard Shore has produced. And it has the best dialogue.

The screenplay explains (with barely disguised contemporary resonance) what we are protecting in Western civilisation when we defend ourselves against those who would wish to destroy it. When Sam tells Frodo that there are ""some things worth fighting for"", when Merry tells Pippin that there ""won't be a Shire"" unless they do something about it, when King Theoden laments that ""the sun has gone down in the West"" this film could be entitled not the ""Two Towers"" but ""the Twin Towers"". It is Miltonic in its scope. It is cinema as art.

Yes, one may quibble about certain Entish details, and I know that the Elves weren't supposed to be at Helm's Deem, and that Faramir is a little undeveloped, but does this matter? Not at all. The Extended version is better than the original, but does not need to make such a quantum leap as Fellowship managed with its EE. However it will be a film that is seen as a landmark in cinema. A trilogy which may never be bettered. And a reminder of what we are all here for"
44. The Lord of the Rings: The Two Towers,10/10,FilmCreature Reviews 'The Lord of the Rings: The Two Towers',"You'd think you can't improve on a 10/10 movie, but this one does, with great action and characters. There isn't much else to say about the special effects that I didn't already in my first review, they're still fantastic. Peter Jackson doesn't treat this like a sequel, it's just the continuing story of heroes battling the forces of evil.

Frodo, now alone except for his buddy Sam (Sean Astin), is on his epic journey to Mount Mordor to destroy The One Ring. He'll encounter Gollum, a wretched creature who's definitely up to something.

And meanwhile Aragorn and friends are trying to protect the little country of Rohan from imminent destruction from the newly-bred Uruk-Hai, vicious monsters crossed with man and elf.

4/4. Wish I'd seen it in theaters."
44. The Lord of the Rings: The Two Towers,10/10,If there was a spotlight for all time movie reviews it would be this trilogy-to-be-one film,"I have to say this film starting with the fellowship was incredibly well made. I know Titanic received 11 awards but I think this whole trilogy should receive 15. This intro to the trilogy was extremely in depth and even had the best prologue ever. I enjoy being introduced to the characters and thier origins and learning about the history of the one ring and how it does evil upon middle earth even after Sauron's death. Be patient with the action as is picks up as the trilogy's story unfolds. It all depends on what you see movies for. But this whole trilogy has quite a bit of everything. That alone surpasses all movies.

10/10 (actually more than that)
13 out of 14 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
